trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,train_id,is_assigned,direction,stop_sequence,stop_id,arrival_delay,arrival_uncertainty,departure_delay,departure_uncertainty,schedule_relationship_update,scheduled_track,actual_track,timestamp
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,126N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,125N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,124N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,123N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,122N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,121N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,120N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,119N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,118N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,117N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,116N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,115N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,114N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,113N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,112N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,111N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,110N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,109N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,108N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,107N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,106N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,104N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,103N,0,0,0,0,0,4,,0
133400_1..N03R,1,0,,20170811,0,01 2214  SFT/242,True,1,0,101N,0,0,0,0,0,4,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,109S,0,0,0,0,0,1,1,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,110S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,111S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,112S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,113S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,114S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,115S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,116S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,117S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,118S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,119S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,120S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,121S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,122S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,123S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,124S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,125S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,126S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,127S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,128S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,129S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,130S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,131S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,132S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,133S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,134S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,135S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,136S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,137S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,138S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,139S,0,0,0,0,0,1,,0
133450_1..S03R,1,0,,20170811,0,01 2214+ 242/SFT,True,3,0,142S,0,0,0,0,0,1,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,139N,0,0,0,0,0,4,4,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,138N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,137N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,136N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,135N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,134N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,133N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,132N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,131N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,130N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,129N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,128N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,127N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,126N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,125N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,124N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,123N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,122N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,121N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,120N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,119N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,118N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,117N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,116N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,115N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,114N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,113N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,112N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,111N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,110N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,109N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,108N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,107N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,106N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,104N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,103N,0,0,0,0,0,4,,0
134000_1..N03R,1,0,,20170811,0,01 2220  SFT/242,True,1,0,101N,0,0,0,0,0,4,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,101S,0,0,0,0,0,1,1,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,103S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,104S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,106S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,107S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,108S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,109S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,110S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,111S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,112S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,113S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,114S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,115S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,116S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,117S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,118S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,119S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,120S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,121S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,122S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,123S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,124S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,125S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,126S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,127S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,128S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,129S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,130S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,131S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,132S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,133S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,134S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,135S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,136S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,137S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,138S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,139S,0,0,0,0,0,1,,0
134450_1..S03R,1,0,,20170811,0,01 2224+ 242/SFT,True,3,0,142S,0,0,0,0,0,1,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,142N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,139N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,138N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,137N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,136N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,135N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,134N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,133N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,132N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,131N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,130N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,129N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,128N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,127N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,126N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,125N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,124N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,123N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,122N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,121N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,120N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,119N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,118N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,117N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,116N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,115N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,114N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,113N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,112N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,111N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,110N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,109N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,108N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,107N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,106N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,104N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,103N,0,0,0,0,0,4,,0
134600_1..N03R,1,0,,20170811,0,01 2226  SFT/242,False,1,0,101N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,142N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,139N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,138N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,137N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,136N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,135N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,134N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,133N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,132N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,131N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,130N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,129N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,128N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,127N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,126N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,125N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,124N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,123N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,122N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,121N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,120N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,119N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,118N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,117N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,116N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,115N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,114N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,113N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,112N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,111N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,110N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,109N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,108N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,107N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,106N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,104N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,103N,0,0,0,0,0,4,,0
135200_1..N03R,1,0,,20170811,0,01 2232  SFT/242,False,1,0,101N,0,0,0,0,0,4,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,101S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,103S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,104S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,106S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,107S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,108S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,109S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,110S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,111S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,112S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,113S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,114S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,115S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,116S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,117S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,118S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,119S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,120S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,121S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,122S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,123S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,124S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,125S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,126S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,127S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,128S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,129S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,130S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,131S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,132S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,133S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,134S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,135S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,136S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,137S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,138S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,139S,0,0,0,0,0,1,,0
135450_1..S03R,1,0,,20170811,0,01 2234+ 242/SFT,False,3,0,142S,0,0,0,0,0,1,,0
135800_1..N03R,1,0,,20170811,0,01 2238  SFT/242,False,1,0,142N,0,0,0,0,0,4,,0
135800_1..N03R,1,0,,20170811,0,01 2238  SFT/242,False,1,0,139N,0,0,0,0,0,4,,0
135800_1..N03R,1,0,,20170811,0,01 2238  SFT/242,False,1,0,138N,0,0,0,0,0,4,,0
